Events for energy 449.647202 GeV:
Cross section pb: 1.3836461765074606
Total number of events: 999656

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-5.0087250375189585e-05, 1.2191527571118789e-05, 0.0007934764156005578, 0.0007951491609182352), Parent_PIDs = (22, 22), theta = 0.06487565731940079, phi = 2.9028298547100464
pid = 2112, p = (0.6623796994518725, 0.4479734598213929, 2.0910024948258634, 2.4278612615259183), Parent_PIDs = (2212, 90), theta = 0.36526023580788963, phi = 0.5946485025389358
pid = 22, p = (-0.0719704453076593, 0.21526360643008097, 2.2692865932043893, 2.2806095254006657), Parent_PIDs = (221, 90), theta = 0.09968936569635538, phi = 1.8934493112180841
pid = 13, p = (-0.06064596750158799, -0.08612559615803955, 0.970839713486485, 0.9822369045043581), Parent_PIDs = (221, 90), theta = 0.10807652260571864, phi = 4.098878325796185
pid = -13, p = (0.14022042144413172, 0.02993661714689208, 1.0406211967672794, 1.0557530385452525), Parent_PIDs = (221, 90), theta = 0.13692145628677233, phi = 0.21033897247115874
pid = 22, p = (0.14274686058273328, -0.3511841053349458, 0.8380347734983115, 0.9197875970236277), Parent_PIDs = (111, 90), theta = 0.42480840508674583, phi = 5.0984630539157525
pid = 22, p = (0.03386825020479668, -0.04431745133407604, 0.3038136117007311, 0.30889125193071687), Parent_PIDs = (111, 90), theta = 0.18156823784740425, phi = 5.364928483407306
pid = 22, p = (-1.1642107369343024, -1.1713331865882561, 9.548517210842693, 9.690283225982368), Parent_PIDs = (111, 90), theta = 0.17126306857262646, phi = 3.930040396788658
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-5.0087250375189585e-05, 1.2191527571118789e-05, 0.0007934764156005578, 0.0007951491609182352), Parent_PIDs = (22, 22), theta = 0.06487565731940079, phi = 2.9028298547100464
pid = 2112, p = (0.6623796994518725, 0.4479734598213929, 2.0910024948258634, 2.4278612615259183), Parent_PIDs = (2212, 90), theta = 0.36526023580788963, phi = 0.5946485025389358
pid = 22, p = (-0.0719704453076593, 0.21526360643008097, 2.2692865932043893, 2.2806095254006657), Parent_PIDs = (221, 90), theta = 0.09968936569635538, phi = 1.8934493112180841
pid = 13, p = (-0.06064596750158799, -0.08612559615803955, 0.970839713486485, 0.9822369045043581), Parent_PIDs = (221, 90), theta = 0.10807652260571864, phi = 4.098878325796185
pid = -13, p = (0.14022042144413172, 0.02993661714689208, 1.0406211967672794, 1.0557530385452525), Parent_PIDs = (221, 90), theta = 0.13692145628677233, phi = 0.21033897247115874
pid = 22, p = (0.14274686058273328, -0.3511841053349458, 0.8380347734983115, 0.9197875970236277), Parent_PIDs = (111, 90), theta = 0.42480840508674583, phi = 5.0984630539157525
pid = 22, p = (0.03386825020479668, -0.04431745133407604, 0.3038136117007311, 0.30889125193071687), Parent_PIDs = (111, 90), theta = 0.18156823784740425, phi = 5.364928483407306
pid = 22, p = (-1.1642107369343024, -1.1713331865882561, 9.548517210842693, 9.690283225982368), Parent_PIDs = (111, 90), theta = 0.17126306857262646, phi = 3.930040396788658
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-5.0087250375189585e-05, 1.2191527571118789e-05, 0.0007934764156005578, 0.0007951491609182352), Parent_PIDs = (22, 22), theta = 0.06487565731940079, phi = 2.9028298547100464
pid = 2112, p = (0.6623796994518725, 0.4479734598213929, 2.0910024948258634, 2.4278612615259183), Parent_PIDs = (2212, 90), theta = 0.36526023580788963, phi = 0.5946485025389358
pid = 22, p = (-0.0719704453076593, 0.21526360643008097, 2.2692865932043893, 2.2806095254006657), Parent_PIDs = (221, 90), theta = 0.09968936569635538, phi = 1.8934493112180841
pid = 13, p = (-0.06064596750158799, -0.08612559615803955, 0.970839713486485, 0.9822369045043581), Parent_PIDs = (221, 90), theta = 0.10807652260571864, phi = 4.098878325796185
pid = -13, p = (0.14022042144413172, 0.02993661714689208, 1.0406211967672794, 1.0557530385452525), Parent_PIDs = (221, 90), theta = 0.13692145628677233, phi = 0.21033897247115874
pid = 22, p = (0.14274686058273328, -0.3511841053349458, 0.8380347734983115, 0.9197875970236277), Parent_PIDs = (111, 90), theta = 0.42480840508674583, phi = 5.0984630539157525
pid = 22, p = (0.03386825020479668, -0.04431745133407604, 0.3038136117007311, 0.30889125193071687), Parent_PIDs = (111, 90), theta = 0.18156823784740425, phi = 5.364928483407306
pid = 22, p = (-1.1642107369343024, -1.1713331865882561, 9.548517210842693, 9.690283225982368), Parent_PIDs = (111, 90), theta = 0.17126306857262646, phi = 3.930040396788658
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-5.0087250375189585e-05, 1.2191527571118789e-05, 0.0007934764156005578, 0.0007951491609182352), Parent_PIDs = (22, 22), theta = 0.06487565731940079, phi = 2.9028298547100464
pid = 2112, p = (0.6623796994518725, 0.4479734598213929, 2.0910024948258634, 2.4278612615259183), Parent_PIDs = (2212, 90), theta = 0.36526023580788963, phi = 0.5946485025389358
pid = 22, p = (-0.0719704453076593, 0.21526360643008097, 2.2692865932043893, 2.2806095254006657), Parent_PIDs = (221, 90), theta = 0.09968936569635538, phi = 1.8934493112180841
pid = 13, p = (-0.06064596750158799, -0.08612559615803955, 0.970839713486485, 0.9822369045043581), Parent_PIDs = (221, 90), theta = 0.10807652260571864, phi = 4.098878325796185
pid = -13, p = (0.14022042144413172, 0.02993661714689208, 1.0406211967672794, 1.0557530385452525), Parent_PIDs = (221, 90), theta = 0.13692145628677233, phi = 0.21033897247115874
pid = 22, p = (0.14274686058273328, -0.3511841053349458, 0.8380347734983115, 0.9197875970236277), Parent_PIDs = (111, 90), theta = 0.42480840508674583, phi = 5.0984630539157525
pid = 22, p = (0.03386825020479668, -0.04431745133407604, 0.3038136117007311, 0.30889125193071687), Parent_PIDs = (111, 90), theta = 0.18156823784740425, phi = 5.364928483407306
pid = 22, p = (-1.1642107369343024, -1.1713331865882561, 9.548517210842693, 9.690283225982368), Parent_PIDs = (111, 90), theta = 0.17126306857262646, phi = 3.930040396788658
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-5.0087250375189585e-05, 1.2191527571118789e-05, 0.0007934764156005578, 0.0007951491609182352), Parent_PIDs = (22, 22), theta = 0.06487565731940079, phi = 2.9028298547100464
pid = 2112, p = (0.6623796994518725, 0.4479734598213929, 2.0910024948258634, 2.4278612615259183), Parent_PIDs = (2212, 90), theta = 0.36526023580788963, phi = 0.5946485025389358
pid = 22, p = (-0.0719704453076593, 0.21526360643008097, 2.2692865932043893, 2.2806095254006657), Parent_PIDs = (221, 90), theta = 0.09968936569635538, phi = 1.8934493112180841
pid = 13, p = (-0.06064596750158799, -0.08612559615803955, 0.970839713486485, 0.9822369045043581), Parent_PIDs = (221, 90), theta = 0.10807652260571864, phi = 4.098878325796185
pid = -13, p = (0.14022042144413172, 0.02993661714689208, 1.0406211967672794, 1.0557530385452525), Parent_PIDs = (221, 90), theta = 0.13692145628677233, phi = 0.21033897247115874
pid = 22, p = (0.14274686058273328, -0.3511841053349458, 0.8380347734983115, 0.9197875970236277), Parent_PIDs = (111, 90), theta = 0.42480840508674583, phi = 5.0984630539157525
pid = 22, p = (0.03386825020479668, -0.04431745133407604, 0.3038136117007311, 0.30889125193071687), Parent_PIDs = (111, 90), theta = 0.18156823784740425, phi = 5.364928483407306
pid = 22, p = (-1.1642107369343024, -1.1713331865882561, 9.548517210842693, 9.690283225982368), Parent_PIDs = (111, 90), theta = 0.17126306857262646, phi = 3.930040396788658
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (2.515094115343418, 2.9611658508152807, 397.15622330961077, 397.1752257070167), Parent_PIDs = (-11, 90), theta = 0.009782049324056904, phi = 0.866674268692377
pid = 22, p = (-5.0087250375189585e-05, 1.2191527571118789e-05, 0.0007934764156005578, 0.0007951491609182352), Parent_PIDs = (22, 22), theta = 0.06487565731940079, phi = 2.9028298547100464
pid = 2112, p = (0.6623796994518725, 0.4479734598213929, 2.0910024948258634, 2.4278612615259183), Parent_PIDs = (2212, 90), theta = 0.36526023580788963, phi = 0.5946485025389358
pid = 22, p = (-0.0719704453076593, 0.21526360643008097, 2.2692865932043893, 2.2806095254006657), Parent_PIDs = (221, 90), theta = 0.09968936569635538, phi = 1.8934493112180841
pid = 13, p = (-0.06064596750158799, -0.08612559615803955, 0.970839713486485, 0.9822369045043581), Parent_PIDs = (221, 90), theta = 0.10807652260571864, phi = 4.098878325796185
pid = -13, p = (0.14022042144413172, 0.02993661714689208, 1.0406211967672794, 1.0557530385452525), Parent_PIDs = (221, 90), theta = 0.13692145628677233, phi = 0.21033897247115874
pid = 22, p = (0.14274686058273328, -0.3511841053349458, 0.8380347734983115, 0.9197875970236277), Parent_PIDs = (111, 90), theta = 0.42480840508674583, phi = 5.0984630539157525
pid = 22, p = (0.03386825020479668, -0.04431745133407604, 0.3038136117007311, 0.30889125193071687), Parent_PIDs = (111, 90), theta = 0.18156823784740425, phi = 5.364928483407306
pid = 22, p = (-1.1642107369343024, -1.1713331865882561, 9.548517210842693, 9.690283225982368), Parent_PIDs = (111, 90), theta = 0.17126306857262646, phi = 3.930040396788658
pid = 22, p = (-2.0052998251629206, -1.856274077538478, 16.587375496599147, 16.810949012620245), Parent_PIDs = (111, 90), theta = 0.16327194095206918, phi = 3.888417987857805
pid = 22, p = (-0.09428046681481983, -0.10455582820940021, 0.5356367428427328, 0.553829800496999), Parent_PIDs = (111, 90), theta = 0.2570252412960316, phi = 3.978622381640955
pid = 22, p = (-0.09785181805528557, -0.04056148057803981, 0.13649281909633118, 0.17277297725127969), Parent_PIDs = (111, 90), theta = 0.6599668712427357, phi = 3.534552787798062

pid = -11, p = (-1.1904987284203, -2.0899841980739136, 107.46565965626819, 107.492573356435), Parent_PIDs = (-12, -3), theta = 0.02237801315638668, phi = 4.19460661586715
pid = 2112, p = (0.29231151078223955, -0.7614156753406974, 1.4703172937050968, 1.9260904908800518), Parent_PIDs = (3122, 90), theta = 0.5064511741652515, phi = 5.078944085368259
pid = 13, p = (0.5224192429228472, 0.8060633925438244, 29.59177577929088, 29.607550014575665), Parent_PIDs = (331, 90), theta = 0.03244870503297489, phi = 0.9957495922739306
pid = -13, p = (0.041438198791473216, -0.0839836947194606, 3.2579069926639503, 3.2609649482548027), Parent_PIDs = (331, 90), theta = 0.028737638500821578, phi = 5.170748827842516
pid = 22, p = (-0.0412299586696661, -0.10795816537145532, 1.7474084377705024, 1.7512256060695923), Parent_PIDs = (331, 90), theta = 0.06603794050046462, phi = 4.347576815955417
pid = 22, p = (0.09466370171719328, -0.049802903019669775, 0.06387445920611412, 0.12458528047430668), Parent_PIDs = (111, 90), theta = 1.0324735780045717, phi = 5.798873647083552
pid = 22, p = (-0.009082997707726671, 0.04174750103450921, 0.07960127901770477, 0.09034222883701307), Parent_PIDs = (111, 90), theta = 0.4925958685208649, phi = 1.785027496459313
pid = 211, p = (-0.09448482119626021, -0.08485549493905292, 9.287807781607583, 9.28972448512054), Parent_PIDs = (310, 90), theta = 0.01367249501109826, phi = 3.873349288740572
pid = -211, p = (-0.023163040164097058, 0.361436397551576, 14.642398296917827, 14.647541789200895), Parent_PIDs = (310, 90), theta = 0.024729829714419987, phi = 1.634794883216483
pid = 211, p = (0.3823752777353572, 0.29895167629339436, 30.578418613156092, 30.58258896208907), Parent_PIDs = (310, 90), theta = 0.015871590280974585, phi = 0.6635617836332488
pid = -211, p = (-0.06476262695771824, 0.16673661092716519, 8.30267247466314, 8.305771806503166), Parent_PIDs = (310, 90), theta = 0.021540608984156006, phi = 1.9412739664871819
pid = 22, p = (0.09413767112829816, 0.10338417965060953, 4.4518710115081825, 4.454066197625981), Parent_PIDs = (111, 90), theta = 0.031397146280911795, phi = 0.8321765984450021
pid = 22, p = (0.03658259672710178, 0.2912850826823052, 12.36918513428065, 12.37266851458835), Parent_PIDs = (111, 90), theta = 0.023729792735913902, phi = 1.445860102650339
pid = 22, p = (0.003199959472153324, 0.4588463050164177, 24.027913704848803, 24.032294671525406), Parent_PIDs = (111, 90), theta = 0.019094528999188683, phi = 1.563822515387148
pid = 22, p = (-0.04390598616105174, 0.649548985764478, 43.12059099180423, 43.1255053199727), Parent_PIDs = (111, 90), theta = 0.015096772161543457, phi = 1.6382882337036557

pid = -11, p = (-1.1904987284203, -2.0899841980739136, 107.46565965626819, 107.492573356435), Parent_PIDs = (-12, -3), theta = 0.02237801315638668, phi = 4.19460661586715
pid = 2112, p = (0.29231151078223955, -0.7614156753406974, 1.4703172937050968, 1.9260904908800518), Parent_PIDs = (3122, 90), theta = 0.5064511741652515, phi = 5.078944085368259
pid = 13, p = (0.5224192429228472, 0.8060633925438244, 29.59177577929088, 29.607550014575665), Parent_PIDs = (331, 90), theta = 0.03244870503297489, phi = 0.9957495922739306
pid = -13, p = (0.041438198791473216, -0.0839836947194606, 3.2579069926639503, 3.2609649482548027), Parent_PIDs = (331, 90), theta = 0.028737638500821578, phi = 5.170748827842516
pid = 22, p = (-0.0412299586696661, -0.10795816537145532, 1.7474084377705024, 1.7512256060695923), Parent_PIDs = (331, 90), theta = 0.06603794050046462, phi = 4.347576815955417
pid = 22, p = (0.09466370171719328, -0.049802903019669775, 0.06387445920611412, 0.12458528047430668), Parent_PIDs = (111, 90), theta = 1.0324735780045717, phi = 5.798873647083552
pid = 22, p = (-0.009082997707726671, 0.04174750103450921, 0.07960127901770477, 0.09034222883701307), Parent_PIDs = (111, 90), theta = 0.4925958685208649, phi = 1.785027496459313
pid = 211, p = (-0.09448482119626021, -0.08485549493905292, 9.287807781607583, 9.28972448512054), Parent_PIDs = (310, 90), theta = 0.01367249501109826, phi = 3.873349288740572
pid = -211, p = (-0.023163040164097058, 0.361436397551576, 14.642398296917827, 14.647541789200895), Parent_PIDs = (310, 90), theta = 0.024729829714419987, phi = 1.634794883216483
pid = 211, p = (0.3823752777353572, 0.29895167629339436, 30.578418613156092, 30.58258896208907), Parent_PIDs = (310, 90), theta = 0.015871590280974585, phi = 0.6635617836332488
pid = -211, p = (-0.06476262695771824, 0.16673661092716519, 8.30267247466314, 8.305771806503166), Parent_PIDs = (310, 90), theta = 0.021540608984156006, phi = 1.9412739664871819
pid = 22, p = (0.09413767112829816, 0.10338417965060953, 4.4518710115081825, 4.454066197625981), Parent_PIDs = (111, 90), theta = 0.031397146280911795, phi = 0.8321765984450021
pid = 22, p = (0.03658259672710178, 0.2912850826823052, 12.36918513428065, 12.37266851458835), Parent_PIDs = (111, 90), theta = 0.023729792735913902, phi = 1.445860102650339
pid = 22, p = (0.003199959472153324, 0.4588463050164177, 24.027913704848803, 24.032294671525406), Parent_PIDs = (111, 90), theta = 0.019094528999188683, phi = 1.563822515387148
pid = 22, p = (-0.04390598616105174, 0.649548985764478, 43.12059099180423, 43.1255053199727), Parent_PIDs = (111, 90), theta = 0.015096772161543457, phi = 1.6382882337036557

pid = -11, p = (-1.1904987284203, -2.0899841980739136, 107.46565965626819, 107.492573356435), Parent_PIDs = (-12, -3), theta = 0.02237801315638668, phi = 4.19460661586715
pid = 2112, p = (0.29231151078223955, -0.7614156753406974, 1.4703172937050968, 1.9260904908800518), Parent_PIDs = (3122, 90), theta = 0.5064511741652515, phi = 5.078944085368259
pid = 13, p = (0.5224192429228472, 0.8060633925438244, 29.59177577929088, 29.607550014575665), Parent_PIDs = (331, 90), theta = 0.03244870503297489, phi = 0.9957495922739306
pid = -13, p = (0.041438198791473216, -0.0839836947194606, 3.2579069926639503, 3.2609649482548027), Parent_PIDs = (331, 90), theta = 0.028737638500821578, phi = 5.170748827842516
pid = 22, p = (-0.0412299586696661, -0.10795816537145532, 1.7474084377705024, 1.7512256060695923), Parent_PIDs = (331, 90), theta = 0.06603794050046462, phi = 4.347576815955417
pid = 22, p = (0.09466370171719328, -0.049802903019669775, 0.06387445920611412, 0.12458528047430668), Parent_PIDs = (111, 90), theta = 1.0324735780045717, phi = 5.798873647083552
pid = 22, p = (-0.009082997707726671, 0.04174750103450921, 0.07960127901770477, 0.09034222883701307), Parent_PIDs = (111, 90), theta = 0.4925958685208649, phi = 1.785027496459313
pid = 211, p = (-0.09448482119626021, -0.08485549493905292, 9.287807781607583, 9.28972448512054), Parent_PIDs = (310, 90), theta = 0.01367249501109826, phi = 3.873349288740572
pid = -211, p = (-0.023163040164097058, 0.361436397551576, 14.642398296917827, 14.647541789200895), Parent_PIDs = (310, 90), theta = 0.024729829714419987, phi = 1.634794883216483
pid = 211, p = (0.3823752777353572, 0.29895167629339436, 30.578418613156092, 30.58258896208907), Parent_PIDs = (310, 90), theta = 0.015871590280974585, phi = 0.6635617836332488
pid = -211, p = (-0.06476262695771824, 0.16673661092716519, 8.30267247466314, 8.305771806503166), Parent_PIDs = (310, 90), theta = 0.021540608984156006, phi = 1.9412739664871819
pid = 22, p = (0.09413767112829816, 0.10338417965060953, 4.4518710115081825, 4.454066197625981), Parent_PIDs = (111, 90), theta = 0.031397146280911795, phi = 0.8321765984450021
pid = 22, p = (0.03658259672710178, 0.2912850826823052, 12.36918513428065, 12.37266851458835), Parent_PIDs = (111, 90), theta = 0.023729792735913902, phi = 1.445860102650339
pid = 22, p = (0.003199959472153324, 0.4588463050164177, 24.027913704848803, 24.032294671525406), Parent_PIDs = (111, 90), theta = 0.019094528999188683, phi = 1.563822515387148
pid = 22, p = (-0.04390598616105174, 0.649548985764478, 43.12059099180423, 43.1255053199727), Parent_PIDs = (111, 90), theta = 0.015096772161543457, phi = 1.6382882337036557

pid = -11, p = (-1.1904987284203, -2.0899841980739136, 107.46565965626819, 107.492573356435), Parent_PIDs = (-12, -3), theta = 0.02237801315638668, phi = 4.19460661586715
pid = 2112, p = (0.29231151078223955, -0.7614156753406974, 1.4703172937050968, 1.9260904908800518), Parent_PIDs = (3122, 90), theta = 0.5064511741652515, phi = 5.078944085368259
pid = 13, p = (0.5224192429228472, 0.8060633925438244, 29.59177577929088, 29.607550014575665), Parent_PIDs = (331, 90), theta = 0.03244870503297489, phi = 0.9957495922739306
pid = -13, p = (0.041438198791473216, -0.0839836947194606, 3.2579069926639503, 3.2609649482548027), Parent_PIDs = (331, 90), theta = 0.028737638500821578, phi = 5.170748827842516
pid = 22, p = (-0.0412299586696661, -0.10795816537145532, 1.7474084377705024, 1.7512256060695923), Parent_PIDs = (331, 90), theta = 0.06603794050046462, phi = 4.347576815955417
pid = 22, p = (0.09466370171719328, -0.049802903019669775, 0.06387445920611412, 0.12458528047430668), Parent_PIDs = (111, 90), theta = 1.0324735780045717, phi = 5.798873647083552
pid = 22, p = (-0.009082997707726671, 0.04174750103450921, 0.07960127901770477, 0.09034222883701307), Parent_PIDs = (111, 90), theta = 0.4925958685208649, phi = 1.785027496459313
pid = 211, p = (-0.09448482119626021, -0.08485549493905292, 9.287807781607583, 9.28972448512054), Parent_PIDs = (310, 90), theta = 0.01367249501109826, phi = 3.873349288740572
pid = -211, p = (-0.023163040164097058, 0.361436397551576, 14.642398296917827, 14.647541789200895), Parent_PIDs = (310, 90), theta = 0.024729829714419987, phi = 1.634794883216483
pid = 211, p = (0.3823752777353572, 0.29895167629339436, 30.578418613156092, 30.58258896208907), Parent_PIDs = (310, 90), theta = 0.015871590280974585, phi = 0.6635617836332488
pid = -211, p = (-0.06476262695771824, 0.16673661092716519, 8.30267247466314, 8.305771806503166), Parent_PIDs = (310, 90), theta = 0.021540608984156006, phi = 1.9412739664871819
pid = 22, p = (0.09413767112829816, 0.10338417965060953, 4.4518710115081825, 4.454066197625981), Parent_PIDs = (111, 90), theta = 0.031397146280911795, phi = 0.8321765984450021
pid = 22, p = (0.03658259672710178, 0.2912850826823052, 12.36918513428065, 12.37266851458835), Parent_PIDs = (111, 90), theta = 0.023729792735913902, phi = 1.445860102650339
pid = 22, p = (0.003199959472153324, 0.4588463050164177, 24.027913704848803, 24.032294671525406), Parent_PIDs = (111, 90), theta = 0.019094528999188683, phi = 1.563822515387148
pid = 22, p = (-0.04390598616105174, 0.649548985764478, 43.12059099180423, 43.1255053199727), Parent_PIDs = (111, 90), theta = 0.015096772161543457, phi = 1.6382882337036557

