Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
,,,211,"(0.03316466156343586, 0.03225551184885865, 2.107166769967251, 2.112290674641032)","(113, 90)",0.0219517905564236,0.771501972876643
,,,-211,"(0.8089266911909482, 0.4083477968581066, 60.756851002440506, 60.763768265575635)","(113, 90)",0.014913284370132457,0.4674818109222853
,,,-13,"(-0.1727182887525134, -0.1651639540064182, 4.9651092084361945, 4.971979910083157)","(411, 90)",0.04809445984352574,3.9046366490974833
,,,14,"(-0.1571994039799705, -0.3061490177470121, 1.6516302510217593, 1.687104430605681)","(411, 90)",0.20543012290371995,4.238020771503508
,,,22,"(-0.043946039254862485, 0.17869249482537505, 1.6826232698048993, 1.6926557033732688)","(111, 90)",0.10893026741878833,1.81194177236714
,,,22,"(0.03629425359664335, 0.10630132188732239, 0.487552805844851, 0.5003248768213694)","(111, 90)",0.22643723254610104,1.2417782994345588
,,,13,"(0.23693564780690773, -0.5434967972126773, 20.51267842413565, 20.521517181665256)","(-421, 90)",0.028895900992940156,5.123494944687447
,,,-14,"(-0.48236290251385094, -0.12075130336067279, 11.15787612720271, 11.168950466224885)","(-421, 90)",0.04453522121104347,3.386884608100462
,,,321,"(-0.09947095555942248, 0.5671624456239734, 28.176649322765282, 28.186856062910167)","(-421, 90)",0.020433196946530386,1.7444141088471445
,,,22,"(0.04795987129065368, 0.08751158992125055, 1.3218480336545202, 1.3256095396839451)","(111, 90)",0.07535131173469801,1.0694589878533796
,,,22,"(-0.06817259848031992, 0.08516543794334659, 0.7490011393859186, 0.7569037995710185)","(111, 90)",0.14463050363145952,2.245825365735496
,,,22,"(0.1506330017910431, -0.02225461912727808, 11.190341539445631, 11.191377454931251)","(111, 90)",0.013606259159098686,6.136505711888796
,,,22,"(0.12149972754008655, 0.11002528643383676, 11.825879288497534, 11.827015206448415)","(111, 90)",0.013859717480908631,0.7358784154150768
,,,22,"(0.057020837212662684, 0.08393115312625282, 2.759487354599999, 2.7613522547003737)","(111, 90)",0.03675414491406644,0.9740462753805328
,,,22,"(0.16272467056460055, 0.007940018824722075, 2.5653454905263393, 2.5705135378116806)","(111, 90)",0.06342216732483862,0.0487555230008501
,,,,,,,
,,,-12,"(-0.8409709660471589, -0.512209573325319, 5.3723073442545415, 5.461801627107275)","(-12, -12)",0.18127565489295835,3.6886540622410124
,,,2212,"(0.10402265585281885, 0.16929413225416773, 0.8656308889151964, 1.291955357158474)","(4, 2101)",0.2256335333182627,1.0198200545400224
,,,-211,"(0.027782100002256886, -0.4063785192321062, 0.602655595411958, 0.740667872636012)","(-213, 90)",0.5943587678151097,4.780647850252439
,,,211,"(-0.35762651873909257, 0.12199934810589297, 1.1159640367010715, 1.1864384029328519)","(113, 90)",0.32648122272239116,2.8128360431181494
,,,-211,"(0.4355035549151474, 0.11777724635843775, 2.2260921644145166, 2.2756319859483463)","(113, 90)",0.1999556081346699,0.2641211756226009
,,,211,"(0.03316466156343586, 0.03225551184885865, 2.107166769967251, 2.112290674641032)","(113, 90)",0.0219517905564236,0.771501972876643
,,,-211,"(0.8089266911909482, 0.4083477968581066, 60.756851002440506, 60.763768265575635)","(113, 90)",0.014913284370132457,0.4674818109222853
,,,-13,"(-0.1727182887525134, -0.1651639540064182, 4.9651092084361945, 4.971979910083157)","(411, 90)",0.04809445984352574,3.9046366490974833
,,,14,"(-0.1571994039799705, -0.3061490177470121, 1.6516302510217593, 1.687104430605681)","(411, 90)",0.20543012290371995,4.238020771503508
,,,22,"(-0.043946039254862485, 0.17869249482537505, 1.6826232698048993, 1.6926557033732688)","(111, 90)",0.10893026741878833,1.81194177236714
,,,22,"(0.03629425359664335, 0.10630132188732239, 0.487552805844851, 0.5003248768213694)","(111, 90)",0.22643723254610104,1.2417782994345588
,,,13,"(0.23693564780690773, -0.5434967972126773, 20.51267842413565, 20.521517181665256)","(-421, 90)",0.028895900992940156,5.123494944687447
,,,-14,"(-0.48236290251385094, -0.12075130336067279, 11.15787612720271, 11.168950466224885)","(-421, 90)",0.04453522121104347,3.386884608100462
,,,321,"(-0.09947095555942248, 0.5671624456239734, 28.176649322765282, 28.186856062910167)","(-421, 90)",0.020433196946530386,1.7444141088471445
,,,22,"(0.04795987129065368, 0.08751158992125055, 1.3218480336545202, 1.3256095396839451)","(111, 90)",0.07535131173469801,1.0694589878533796
,,,22,"(-0.06817259848031992, 0.08516543794334659, 0.7490011393859186, 0.7569037995710185)","(111, 90)",0.14463050363145952,2.245825365735496
,,,22,"(0.1506330017910431, -0.02225461912727808, 11.190341539445631, 11.191377454931251)","(111, 90)",0.013606259159098686,6.136505711888796
,,,22,"(0.12149972754008655, 0.11002528643383676, 11.825879288497534, 11.827015206448415)","(111, 90)",0.013859717480908631,0.7358784154150768
,,,22,"(0.057020837212662684, 0.08393115312625282, 2.759487354599999, 2.7613522547003737)","(111, 90)",0.03675414491406644,0.9740462753805328
,,,22,"(0.16272467056460055, 0.007940018824722075, 2.5653454905263393, 2.5705135378116806)","(111, 90)",0.06342216732483862,0.0487555230008501
,,,,,,,
,,,-12,"(-0.8409709660471589, -0.512209573325319, 5.3723073442545415, 5.461801627107275)","(-12, -12)",0.18127565489295835,3.6886540622410124
,,,2212,"(0.10402265585281885, 0.16929413225416773, 0.8656308889151964, 1.291955357158474)","(4, 2101)",0.2256335333182627,1.0198200545400224
,,,-211,"(0.027782100002256886, -0.4063785192321062, 0.602655595411958, 0.740667872636012)","(-213, 90)",0.5943587678151097,4.780647850252439
,,,211,"(-0.35762651873909257, 0.12199934810589297, 1.1159640367010715, 1.1864384029328519)","(113, 90)",0.32648122272239116,2.8128360431181494
,,,-211,"(0.4355035549151474, 0.11777724635843775, 2.2260921644145166, 2.2756319859483463)","(113, 90)",0.1999556081346699,0.2641211756226009
,,,211,"(0.03316466156343586, 0.03225551184885865, 2.107166769967251, 2.112290674641032)","(113, 90)",0.0219517905564236,0.771501972876643
,,,-211,"(0.8089266911909482, 0.4083477968581066, 60.756851002440506, 60.763768265575635)","(113, 90)",0.014913284370132457,0.4674818109222853
,,,-13,"(-0.1727182887525134, -0.1651639540064182, 4.9651092084361945, 4.971979910083157)","(411, 90)",0.04809445984352574,3.9046366490974833
,,,14,"(-0.1571994039799705, -0.3061490177470121, 1.6516302510217593, 1.687104430605681)","(411, 90)",0.20543012290371995,4.238020771503508
,,,22,"(-0.043946039254862485, 0.17869249482537505, 1.6826232698048993, 1.6926557033732688)","(111, 90)",0.10893026741878833,1.81194177236714
,,,22,"(0.03629425359664335, 0.10630132188732239, 0.487552805844851, 0.5003248768213694)","(111, 90)",0.22643723254610104,1.2417782994345588
,,,13,"(0.23693564780690773, -0.5434967972126773, 20.51267842413565, 20.521517181665256)","(-421, 90)",0.028895900992940156,5.123494944687447
,,,-14,"(-0.48236290251385094, -0.12075130336067279, 11.15787612720271, 11.168950466224885)","(-421, 90)",0.04453522121104347,3.386884608100462
,,,321,"(-0.09947095555942248, 0.5671624456239734, 28.176649322765282, 28.186856062910167)","(-421, 90)",0.020433196946530386,1.7444141088471445
,,,22,"(0.04795987129065368, 0.08751158992125055, 1.3218480336545202, 1.3256095396839451)","(111, 90)",0.07535131173469801,1.0694589878533796
,,,22,"(-0.06817259848031992, 0.08516543794334659, 0.7490011393859186, 0.7569037995710185)","(111, 90)",0.14463050363145952,2.245825365735496
,,,22,"(0.1506330017910431, -0.02225461912727808, 11.190341539445631, 11.191377454931251)","(111, 90)",0.013606259159098686,6.136505711888796
,,,22,"(0.12149972754008655, 0.11002528643383676, 11.825879288497534, 11.827015206448415)","(111, 90)",0.013859717480908631,0.7358784154150768
,,,22,"(0.057020837212662684, 0.08393115312625282, 2.759487354599999, 2.7613522547003737)","(111, 90)",0.03675414491406644,0.9740462753805328
,,,22,"(0.16272467056460055, 0.007940018824722075, 2.5653454905263393, 2.5705135378116806)","(111, 90)",0.06342216732483862,0.0487555230008501
,,,,,,,
,,,-12,"(-0.8409709660471589, -0.512209573325319, 5.3723073442545415, 5.461801627107275)","(-12, -12)",0.18127565489295835,3.6886540622410124
,,,2212,"(0.10402265585281885, 0.16929413225416773, 0.8656308889151964, 1.291955357158474)","(4, 2101)",0.2256335333182627,1.0198200545400224
,,,-211,"(0.027782100002256886, -0.4063785192321062, 0.602655595411958, 0.740667872636012)","(-213, 90)",0.5943587678151097,4.780647850252439
,,,211,"(-0.35762651873909257, 0.12199934810589297, 1.1159640367010715, 1.1864384029328519)","(113, 90)",0.32648122272239116,2.8128360431181494
,,,-211,"(0.4355035549151474, 0.11777724635843775, 2.2260921644145166, 2.2756319859483463)","(113, 90)",0.1999556081346699,0.2641211756226009
,,,211,"(0.03316466156343586, 0.03225551184885865, 2.107166769967251, 2.112290674641032)","(113, 90)",0.0219517905564236,0.771501972876643
,,,-211,"(0.8089266911909482, 0.4083477968581066, 60.756851002440506, 60.763768265575635)","(113, 90)",0.014913284370132457,0.4674818109222853
,,,-13,"(-0.1727182887525134, -0.1651639540064182, 4.9651092084361945, 4.971979910083157)","(411, 90)",0.04809445984352574,3.9046366490974833
,,,14,"(-0.1571994039799705, -0.3061490177470121, 1.6516302510217593, 1.687104430605681)","(411, 90)",0.20543012290371995,4.238020771503508
,,,22,"(-0.043946039254862485, 0.17869249482537505, 1.6826232698048993, 1.6926557033732688)","(111, 90)",0.10893026741878833,1.81194177236714
,,,22,"(0.03629425359664335, 0.10630132188732239, 0.487552805844851, 0.5003248768213694)","(111, 90)",0.22643723254610104,1.2417782994345588
,,,13,"(0.23693564780690773, -0.5434967972126773, 20.51267842413565, 20.521517181665256)","(-421, 90)",0.028895900992940156,5.123494944687447
,,,-14,"(-0.48236290251385094, -0.12075130336067279, 11.15787612720271, 11.168950466224885)","(-421, 90)",0.04453522121104347,3.386884608100462
,,,321,"(-0.09947095555942248, 0.5671624456239734, 28.176649322765282, 28.186856062910167)","(-421, 90)",0.020433196946530386,1.7444141088471445
,,,22,"(0.04795987129065368, 0.08751158992125055, 1.3218480336545202, 1.3256095396839451)","(111, 90)",0.07535131173469801,1.0694589878533796
,,,22,"(-0.06817259848031992, 0.08516543794334659, 0.7490011393859186, 0.7569037995710185)","(111, 90)",0.14463050363145952,2.245825365735496
,,,22,"(0.1506330017910431, -0.02225461912727808, 11.190341539445631, 11.191377454931251)","(111, 90)",0.013606259159098686,6.136505711888796
,,,22,"(0.12149972754008655, 0.11002528643383676, 11.825879288497534, 11.827015206448415)","(111, 90)",0.013859717480908631,0.7358784154150768
,,,22,"(0.057020837212662684, 0.08393115312625282, 2.759487354599999, 2.7613522547003737)","(111, 90)",0.03675414491406644,0.9740462753805328
,,,22,"(0.16272467056460055, 0.007940018824722075, 2.5653454905263393, 2.5705135378116806)","(111, 90)",0.06342216732483862,0.0487555230008501
,,,,,,,
,,,-12,"(-0.8409709660471589, -0.512209573325319, 5.3723073442545415, 5.461801627107275)","(-12, -12)",0.18127565489295835,3.6886540622410124
,,,2212,"(0.10402265585281885, 0.16929413225416773, 0.8656308889151964, 1.291955357158474)","(4, 2101)",0.2256335333182627,1.0198200545400224
,,,-211,"(0.027782100002256886, -0.4063785192321062, 0.602655595411958, 0.740667872636012)","(-213, 90)",0.5943587678151097,4.780647850252439
,,,211,"(-0.35762651873909257, 0.12199934810589297, 1.1159640367010715, 1.1864384029328519)","(113, 90)",0.32648122272239116,2.8128360431181494
,,,-211,"(0.4355035549151474, 0.11777724635843775, 2.2260921644145166, 2.2756319859483463)","(113, 90)",0.1999556081346699,0.2641211756226009
,,,211,"(0.03316466156343586, 0.03225551184885865, 2.107166769967251, 2.112290674641032)","(113, 90)",0.0219517905564236,0.771501972876643
,,,-211,"(0.8089266911909482, 0.4083477968581066, 60.756851002440506, 60.763768265575635)","(113, 90)",0.014913284370132457,0.4674818109222853
,,,-13,"(-0.1727182887525134, -0.1651639540064182, 4.9651092084361945, 4.971979910083157)","(411, 90)",0.04809445984352574,3.9046366490974833
,,,14,"(-0.1571994039799705, -0.3061490177470121, 1.6516302510217593, 1.687104430605681)","(411, 90)",0.20543012290371995,4.238020771503508
,,,22,"(-0.043946039254862485, 0.17869249482537505, 1.6826232698048993, 1.6926557033732688)","(111, 90)",0.10893026741878833,1.81194177236714
,,,22,"(0.03629425359664335, 0.10630132188732239, 0.487552805844851, 0.5003248768213694)","(111, 90)",0.22643723254610104,1.2417782994345588
,,,13,"(0.23693564780690773, -0.5434967972126773, 20.51267842413565, 20.521517181665256)","(-421, 90)",0.028895900992940156,5.123494944687447
,,,-14,"(-0.48236290251385094, -0.12075130336067279, 11.15787612720271, 11.168950466224885)","(-421, 90)",0.04453522121104347,3.386884608100462
,,,321,"(-0.09947095555942248, 0.5671624456239734, 28.176649322765282, 28.186856062910167)","(-421, 90)",0.020433196946530386,1.7444141088471445
,,,22,"(0.04795987129065368, 0.08751158992125055, 1.3218480336545202, 1.3256095396839451)","(111, 90)",0.07535131173469801,1.0694589878533796
,,,22,"(-0.06817259848031992, 0.08516543794334659, 0.7490011393859186, 0.7569037995710185)","(111, 90)",0.14463050363145952,2.245825365735496
,,,22,"(0.1506330017910431, -0.02225461912727808, 11.190341539445631, 11.191377454931251)","(111, 90)",0.013606259159098686,6.136505711888796
,,,22,"(0.12149972754008655, 0.11002528643383676, 11.825879288497534, 11.827015206448415)","(111, 90)",0.013859717480908631,0.7358784154150768
,,,22,"(0.057020837212662684, 0.08393115312625282, 2.759487354599999, 2.7613522547003737)","(111, 90)",0.03675414491406644,0.9740462753805328
,,,22,"(0.16272467056460055, 0.007940018824722075, 2.5653454905263393, 2.5705135378116806)","(111, 90)",0.06342216732483862,0.0487555230008501
,,,,,,,
,,,-12,"(0.0698868843507606, -3.704706456144015, 42.73165281522113, 42.89200259283069)","(-12, -12)",0.08649607667555871,4.731251094530023
,,,2212,"(0.24287912271953122, 0.7601560360495199, 9.498032534428322, 9.577567545329785)","(4, 2101)",0.08382207966434456,1.2615359396145083
,,,211,"(-0.2049652247244936, 0.18343763067998847, 2.0769294537361396, 2.099708515102168)","(213, 90)",0.13167147086506026,2.411563779531006
,,,-211,"(-0.42943126298031314, 0.11012663171932874, 3.1715484712746527, 3.2054233067074445)","(-213, 90)",0.13888271333938798,2.890554894715867
,,,-13,"(0.06761425373032584, 0.17940143285948731, 0.5107242703765663, 0.5556616572800593)","(421, 90)",0.35911121251674466,1.2103714202038123
,,,14,"(-0.44989423052370664, 0.25238169579754066, 8.444043793346587, 8.459785867442932)","(421, 90)",0.061014584310289645,2.6303585506252536
,,,-321,"(0.36049393181824735, 0.07145668119951473, 1.5932357139706288, 1.7079759702165977)","(421, 90)",0.22670227771659568,0.19568230004323695
,,,321,"(-0.10483472324111426, 1.1505903573414753, 20.56075674197748, 20.599108869919025)","(-421, 90)",0.05613327881444758,1.6616592961625085
,,,-211,"(-0.11763840574778425, 0.01798660466488855, 3.218256438597182, 3.2234789594359796)","(-421, 90)",0.036961416449496735,2.989870288679301
,,,22,"(0.00921475145186866, -0.3610584803156202, 3.6313316958860122, 3.6492489670339747)","(111, 90)",0.09913500608981547,4.737904934364355
,,,22,"(-0.12215004442943544, -0.36798799552481243, 3.498902426557145, 3.5203201543001685)","(111, 90)",0.11036491876664835,4.39189268243662
,,,22,"(0.11523258936510539, -0.01991192621109681, 1.405588444987759, 1.4104445792516371)","(111, 90)",0.08300552715532683,6.112077297204825
,,,22,"(0.15765685016259368, 0.10444642147852837, 3.835375345405806, 3.8400349969120797)","(111, 90)",0.04926835372846429,0.5851069643473812
,,,211,"(0.03950057850898209, 1.0051248636107841, 10.2347035605031, 10.284963443951852)","(223, 90)",0.0979686906415322,1.5315173640195816
,,,-211,"(0.02520090488546532, 0.07959433821783235, 1.3196489408489929, 1.3296328276134164)","(223, 90)",0.06318154977393661,1.2641653274105462
,,,22,"(0.07590073059814734, 0.1818888009744124, 1.9256328440767383, 1.9356927201940681)","(111, 90)",0.10199558481907152,1.175472548228508
,,,22,"(0.26533329405583156, 0.35707336360223574, 6.385378742692186, 6.400856570143874)","(111, 90)",0.06955662524473609,0.9317401575728387
,,,,,,,
,,,-12,"(0.0698868843507606, -3.704706456144015, 42.73165281522113, 42.89200259283069)","(-12, -12)",0.08649607667555871,4.731251094530023
,,,2212,"(0.24287912271953122, 0.7601560360495199, 9.498032534428322, 9.577567545329785)","(4, 2101)",0.08382207966434456,1.2615359396145083
,,,211,"(-0.2049652247244936, 0.18343763067998847, 2.0769294537361396, 2.099708515102168)","(213, 90)",0.13167147086506026,2.411563779531006
,,,-211,"(-0.42943126298031314, 0.11012663171932874, 3.1715484712746527, 3.2054233067074445)","(-213, 90)",0.13888271333938798,2.890554894715867
,,,-13,"(0.06761425373032584, 0.17940143285948731, 0.5107242703765663, 0.5556616572800593)","(421, 90)",0.35911121251674466,1.2103714202038123
,,,14,"(-0.44989423052370664, 0.25238169579754066, 8.444043793346587, 8.459785867442932)","(421, 90)",0.061014584310289645,2.6303585506252536
,,,-321,"(0.36049393181824735, 0.07145668119951473, 1.5932357139706288, 1.7079759702165977)","(421, 90)",0.22670227771659568,0.19568230004323695
,,,321,"(-0.10483472324111426, 1.1505903573414753, 20.56075674197748, 20.599108869919025)","(-421, 90)",0.05613327881444758,1.6616592961625085
,,,-211,"(-0.11763840574778425, 0.01798660466488855, 3.218256438597182, 3.2234789594359796)","(-421, 90)",0.036961416449496735,2.989870288679301
,,,22,"(0.00921475145186866, -0.3610584803156202, 3.6313316958860122, 3.6492489670339747)","(111, 90)",0.09913500608981547,4.737904934364355
,,,22,"(-0.12215004442943544, -0.36798799552481243, 3.498902426557145, 3.5203201543001685)","(111, 90)",0.11036491876664835,4.39189268243662
,,,22,"(0.11523258936510539, -0.01991192621109681, 1.405588444987759, 1.4104445792516371)","(111, 90)",0.08300552715532683,6.112077297204825
,,,22,"(0.15765685016259368, 0.10444642147852837, 3.835375345405806, 3.8400349969120797)","(111, 90)",0.04926835372846429,0.5851069643473812
,,,211,"(0.03950057850898209, 1.0051248636107841, 10.2347035605031, 10.284963443951852)","(223, 90)",0.0979686906415322,1.5315173640195816
,,,-211,"(0.02520090488546532, 0.07959433821783235, 1.3196489408489929, 1.3296328276134164)","(223, 90)",0.06318154977393661,1.2641653274105462
,,,22,"(0.07590073059814734, 0.1818888009744124, 1.9256328440767383, 1.9356927201940681)","(111, 90)",0.10199558481907152,1.175472548228508
