Energy,Cross_section_pb,Total_events,pid,momentum,parent_pids,theta,phi
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
,,,22,"(-0.18352929433105636, -0.2413064082053875, 11.687769618853954, 11.691700921932792)","(111, 90)",0.025933228240373658,4.062160263778381
,,,22,"(-0.02495527865094083, -0.029629647055246205, 0.4601683531794693, 0.46179605366987436)","(111, 90)",0.08398559099570531,4.012417189739329
,,,-13,"(0.38838566587061524, 0.41089514282884354, 4.200839010779637, 4.24003427744896)","(411, 90)",0.13378839113513274,0.8135528854076435
,,,14,"(0.3778270371094464, -0.23387761308747806, 4.060654180253308, 4.084894659533225)","(411, 90)",0.10899590137351332,5.728907115226587
,,,211,"(-0.12236402811140971, -0.19834959536210195, 0.8289656883124061, 0.8723413406776154)","(310, 90)",0.27406717019231003,4.159627701705524
,,,-211,"(0.021763896416026635, 0.18871965333930654, 0.780783242518927, 0.8155924419966654)","(310, 90)",0.23867003574152904,1.4559795872349295
,,,130,"(-0.05568595444293723, -0.005119566964078476, 13.981527210385616, 13.99049127022856)","(-311, -311)",0.003999598723073907,3.23327134852147
,,,22,"(-0.2670154344887209, 0.055831666701978686, 2.553077015745596, 2.5676091341149183)","(111, 90)",0.10644372212124163,2.93546712510485
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
,,,22,"(-0.18352929433105636, -0.2413064082053875, 11.687769618853954, 11.691700921932792)","(111, 90)",0.025933228240373658,4.062160263778381
,,,22,"(-0.02495527865094083, -0.029629647055246205, 0.4601683531794693, 0.46179605366987436)","(111, 90)",0.08398559099570531,4.012417189739329
,,,-13,"(0.38838566587061524, 0.41089514282884354, 4.200839010779637, 4.24003427744896)","(411, 90)",0.13378839113513274,0.8135528854076435
,,,14,"(0.3778270371094464, -0.23387761308747806, 4.060654180253308, 4.084894659533225)","(411, 90)",0.10899590137351332,5.728907115226587
,,,211,"(-0.12236402811140971, -0.19834959536210195, 0.8289656883124061, 0.8723413406776154)","(310, 90)",0.27406717019231003,4.159627701705524
,,,-211,"(0.021763896416026635, 0.18871965333930654, 0.780783242518927, 0.8155924419966654)","(310, 90)",0.23867003574152904,1.4559795872349295
,,,130,"(-0.05568595444293723, -0.005119566964078476, 13.981527210385616, 13.99049127022856)","(-311, -311)",0.003999598723073907,3.23327134852147
,,,22,"(-0.2670154344887209, 0.055831666701978686, 2.553077015745596, 2.5676091341149183)","(111, 90)",0.10644372212124163,2.93546712510485
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
,,,22,"(-0.18352929433105636, -0.2413064082053875, 11.687769618853954, 11.691700921932792)","(111, 90)",0.025933228240373658,4.062160263778381
,,,22,"(-0.02495527865094083, -0.029629647055246205, 0.4601683531794693, 0.46179605366987436)","(111, 90)",0.08398559099570531,4.012417189739329
,,,-13,"(0.38838566587061524, 0.41089514282884354, 4.200839010779637, 4.24003427744896)","(411, 90)",0.13378839113513274,0.8135528854076435
,,,14,"(0.3778270371094464, -0.23387761308747806, 4.060654180253308, 4.084894659533225)","(411, 90)",0.10899590137351332,5.728907115226587
,,,211,"(-0.12236402811140971, -0.19834959536210195, 0.8289656883124061, 0.8723413406776154)","(310, 90)",0.27406717019231003,4.159627701705524
,,,-211,"(0.021763896416026635, 0.18871965333930654, 0.780783242518927, 0.8155924419966654)","(310, 90)",0.23867003574152904,1.4559795872349295
,,,130,"(-0.05568595444293723, -0.005119566964078476, 13.981527210385616, 13.99049127022856)","(-311, -311)",0.003999598723073907,3.23327134852147
,,,22,"(-0.2670154344887209, 0.055831666701978686, 2.553077015745596, 2.5676091341149183)","(111, 90)",0.10644372212124163,2.93546712510485
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
,,,22,"(-0.18352929433105636, -0.2413064082053875, 11.687769618853954, 11.691700921932792)","(111, 90)",0.025933228240373658,4.062160263778381
,,,22,"(-0.02495527865094083, -0.029629647055246205, 0.4601683531794693, 0.46179605366987436)","(111, 90)",0.08398559099570531,4.012417189739329
,,,-13,"(0.38838566587061524, 0.41089514282884354, 4.200839010779637, 4.24003427744896)","(411, 90)",0.13378839113513274,0.8135528854076435
,,,14,"(0.3778270371094464, -0.23387761308747806, 4.060654180253308, 4.084894659533225)","(411, 90)",0.10899590137351332,5.728907115226587
,,,211,"(-0.12236402811140971, -0.19834959536210195, 0.8289656883124061, 0.8723413406776154)","(310, 90)",0.27406717019231003,4.159627701705524
,,,-211,"(0.021763896416026635, 0.18871965333930654, 0.780783242518927, 0.8155924419966654)","(310, 90)",0.23867003574152904,1.4559795872349295
,,,130,"(-0.05568595444293723, -0.005119566964078476, 13.981527210385616, 13.99049127022856)","(-311, -311)",0.003999598723073907,3.23327134852147
,,,22,"(-0.2670154344887209, 0.055831666701978686, 2.553077015745596, 2.5676091341149183)","(111, 90)",0.10644372212124163,2.93546712510485
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
,,,22,"(-0.18352929433105636, -0.2413064082053875, 11.687769618853954, 11.691700921932792)","(111, 90)",0.025933228240373658,4.062160263778381
,,,22,"(-0.02495527865094083, -0.029629647055246205, 0.4601683531794693, 0.46179605366987436)","(111, 90)",0.08398559099570531,4.012417189739329
,,,-13,"(0.38838566587061524, 0.41089514282884354, 4.200839010779637, 4.24003427744896)","(411, 90)",0.13378839113513274,0.8135528854076435
,,,14,"(0.3778270371094464, -0.23387761308747806, 4.060654180253308, 4.084894659533225)","(411, 90)",0.10899590137351332,5.728907115226587
,,,211,"(-0.12236402811140971, -0.19834959536210195, 0.8289656883124061, 0.8723413406776154)","(310, 90)",0.27406717019231003,4.159627701705524
,,,-211,"(0.021763896416026635, 0.18871965333930654, 0.780783242518927, 0.8155924419966654)","(310, 90)",0.23867003574152904,1.4559795872349295
,,,130,"(-0.05568595444293723, -0.005119566964078476, 13.981527210385616, 13.99049127022856)","(-311, -311)",0.003999598723073907,3.23327134852147
,,,22,"(-0.2670154344887209, 0.055831666701978686, 2.553077015745596, 2.5676091341149183)","(111, 90)",0.10644372212124163,2.93546712510485
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
,,,22,"(-0.18352929433105636, -0.2413064082053875, 11.687769618853954, 11.691700921932792)","(111, 90)",0.025933228240373658,4.062160263778381
,,,22,"(-0.02495527865094083, -0.029629647055246205, 0.4601683531794693, 0.46179605366987436)","(111, 90)",0.08398559099570531,4.012417189739329
,,,-13,"(0.38838566587061524, 0.41089514282884354, 4.200839010779637, 4.24003427744896)","(411, 90)",0.13378839113513274,0.8135528854076435
,,,14,"(0.3778270371094464, -0.23387761308747806, 4.060654180253308, 4.084894659533225)","(411, 90)",0.10899590137351332,5.728907115226587
,,,211,"(-0.12236402811140971, -0.19834959536210195, 0.8289656883124061, 0.8723413406776154)","(310, 90)",0.27406717019231003,4.159627701705524
,,,-211,"(0.021763896416026635, 0.18871965333930654, 0.780783242518927, 0.8155924419966654)","(310, 90)",0.23867003574152904,1.4559795872349295
,,,130,"(-0.05568595444293723, -0.005119566964078476, 13.981527210385616, 13.99049127022856)","(-311, -311)",0.003999598723073907,3.23327134852147
,,,22,"(-0.2670154344887209, 0.055831666701978686, 2.553077015745596, 2.5676091341149183)","(111, 90)",0.10644372212124163,2.93546712510485
,,,22,"(-0.1540116213674561, -0.037260107861498325, 2.384281285473365, 2.389540780864099)","(111, 90)",0.06636047784992324,3.378962187970994
,,,22,"(0.05921541807303295, -0.13223508400848374, 6.021518446309694, 6.02326132443448)","(111, 90)",0.024057091897647535,5.13341532776713
,,,22,"(0.06876068818895147, -0.044426736519895677, 9.745533703030508, 9.745877534838078)","(111, 90)",0.008399991081408062,5.7095519488607955
,,,22,"(0.011752432344777235, 0.007100850356712679, 0.9290526841307754, 0.9291541484772076)","(111, 90)",0.014778549004636715,0.543503929820902
,,,22,"(0.3358639528461388, -0.07447755825640137, 4.55021200338241, 4.563198524854098)","(111, 90)",0.07546225629551767,6.064967181828126
,,,22,"(0.14959669909582052, 0.10587256083060827, 25.556366633575834, 25.557023764148774)","(111, 90)",0.0071711140000636974,0.6158883360009857
,,,22,"(-0.010236629620692505, 0.009977333812882034, 0.30952489422389073, 0.30985479812376043)","(111, 90)",0.046149622218289256,2.369021345648667
,,,22,"(-0.026786856893605285, 0.009408221737772945, 2.32004484527249, 2.320218553156999)","(111, 90)",0.012236663726495,2.803826673907656
,,,22,"(0.10761753045592787, 0.08826434376074987, 3.481448229438811, 3.484229312416676)","(111, 90)",0.03995742546192162,0.6869174795176657
,,,22,"(0.00876651338669937, 0.02885793305611622, 0.33943435980266123, 0.3407716488674976)","(111, 90)",0.08862128521062468,1.2758736588326127
,,,22,"(0.05097322034665692, 0.021466137293337073, 7.5579497785753365, 7.558152149812137)","(111, 90)",0.00731783384987184,0.39858457909887535
,,,22,"(0.3132638204784926, 0.007856757852802765, 11.854426934467794, 11.858567952940197)","(111, 90)",0.026428048629047268,0.025075066449798407
,,,22,"(0.16123947296270982, 0.06904195097911814, 4.308415566976452, 4.311984422096318)","(111, 90)",0.04068841980278089,0.4045738035541548
,,,,,,,
,,,14,"(-1.6446901329156407, 0.12414959920006234, 164.28538849233115, 164.29366783547218)","(14, 14)",0.010039321220729785,3.066250436763589
,,,-321,"(-0.13405338671444966, 0.037753895213894495, 1.8466362585875642, 1.9165544816215672)","(4, 2101)",0.07527480434317341,2.8670700520914427
,,,211,"(0.08973784667180511, -0.37810745367040416, 2.386112592427748, 2.4215761842834254)","(4, 2101)",0.16144597555543325,4.945411869649416
,,,2112,"(0.04567432530167298, -0.39705328519082, 1.6516163842235603, 1.9417430110105436)","(4, 2101)",0.2374240523327772,4.826918811808833
,,,22,"(0.215274191473466, 0.40422956083067035, 1.1587494363700779, 1.2459714168679334)","(111, 90)",0.3763921756491894,1.081445709279017
,,,22,"(0.2176159065146716, 0.20241744838698084, 0.6342259422257865, 0.70040848936309)","(111, 90)",0.4382194265086772,0.7492300111316802
